Name,Gender,DOB,Salary,Purchased
Rachel,Male,1998-10-31,51725.07,Yes
Megan,Female,1977-03-07,80738.42,No
Sandra,Female,1966-10-27,34026.02,No
John,Male,1987-08-22,58897.85,Yes
Julia,Male,1991-05-28,108871.47,No
Pamela,Male,1965-07-06,51910.52,No
Michael,Male,1975-06-19,81631.04,Yes
Darren,Female,1967-08-05,46121.61,Yes
Angela,Female,1999-05-27,147426.72,No
Lisa,Female,1972-10-04,70352.14,Yes
Brian,Male,1970-05-05,90883.44,Yes
Katherine,Male,1978-12-25,37195.16,Yes
Timothy,Male,1973-07-18,65160.33,No
Robert,Male,2007-05-25,76010.28,Yes
Kevin,Female,2000-11-04,80490.74,Yes
Theodore,Female,1977-07-14,118038.89,Yes
Richard,Female,1979-02-16,84679.71,Yes
Shelly,Female,1984-08-01,53327.54,Yes
Linda,Male,1984-10-16,93635.33,No
Leslie,Female,2006-12-06,68982.77,No
Bethany,Male,1990-12-31,62242.72,Yes
Rebecca,Female,2005-04-01,81530.71,No
William,Female,1974-10-02,147165.31,No
Sharon,Male,1994-12-28,38023.81,Yes
Keith,Female,1974-04-30,75478.71,No
Michael,Male,1978-10-21,134104.04,No
Danielle,Male,1992-01-18,85321.62,Yes
Jesse,Female,1966-09-09,40717.86,No
Joshua,Male,1982-09-09,144218.82,No
Mark,Male,1998-07-12,76292.39,Yes
Shannon,Male,1992-10-04,59277.96,No
Peter,Female,1967-08-03,128089.8,Yes
Anthony,Female,1994-09-05,101469.01,No
Steve,Female,1971-09-27,78323.35,Yes
Tom,Female,2001-12-09,66164.87,Yes
Theresa,Male,1964-01-14,149221.36,No
Charles,Female,2002-07-10,149801.29,No
Brian,Female,1994-09-27,120102.37,No
Katie,Female,1981-03-14,53427.29,Yes
Andrew,Male,1971-11-28,126536.59,No
Eric,Male,1993-01-02,71069.93,No
Beverly,Male,1970-05-06,30529.69,No
Michael,Female,1996-08-25,48731.22,No
Kevin,Male,1987-07-01,57281.96,Yes
David,Female,1983-08-11,112784.21,Yes
Sharon,Female,1987-07-27,35006.89,No
Danny,Female,1975-11-20,44539.9,Yes
Michael,Female,1994-07-02,67651.11,No
Anna,Female,1964-02-27,105502.0,No
Christopher,Female,2005-02-13,40253.89,No
Calvin,Male,2000-10-10,99843.13,Yes
Jeffrey,Male,1965-06-30,106602.28,No
Alicia,Female,2000-10-21,67953.55,Yes
Richard,Female,1997-03-28,112580.55,Yes
Jessica,Female,1974-05-03,74139.13,Yes
Jesse,Male,1967-04-06,142469.21,Yes
Nicole,Female,1997-12-09,53240.64,Yes
Mary,Male,1992-05-05,66178.64,No
Robert,Female,1986-11-01,44430.19,Yes
Kenneth,Female,1974-10-23,115698.78,Yes
Lisa,Male,1964-12-14,98799.39,Yes
Michelle,Female,1966-01-15,125938.53,Yes
Adam,Female,1992-08-21,45727.86,Yes
Timothy,Female,1976-02-14,141565.59,Yes
Stephanie,Female,1993-10-12,145056.44,No
Shaun,Female,1990-07-11,40904.62,No
Marcus,Male,1968-05-05,66661.31,No
Diana,Male,1998-10-29,48854.01,Yes
Carlos,Female,1976-01-22,53046.3,Yes
Karen,Male,1995-02-24,94973.29,No
Donald,Female,1990-09-06,37761.44,No
Lisa,Male,1988-06-19,49232.53,No
Brent,Female,1982-11-15,95179.56,Yes
Brandi,Female,1964-01-07,119272.43,Yes
Darlene,Male,1959-08-23,131690.23,Yes
Ronald,Male,1999-01-05,104654.8,No
Kevin,Female,1992-01-07,57854.07,Yes
Patrick,Female,1998-11-01,143872.21,No
Joshua,Male,1988-11-15,146220.49,No
Caroline,Male,1988-05-13,136188.9,Yes
Mary,Female,1967-06-16,72929.8,No
Rachel,Female,1989-11-28,63459.91,No
Jonathan,Male,1986-02-02,93690.45,Yes
Anthony,Female,2006-01-03,77075.34,Yes
Sandra,Male,1983-05-24,85138.69,No
Angela,Male,1966-08-02,42824.25,Yes
Kelly,Male,1987-01-25,124205.16,No
Kevin,Female,1984-01-23,145724.22,No
Lance,Female,1965-11-13,78960.61,Yes
Kimberly,Female,2005-07-04,81640.04,No
Larry,Female,1961-04-27,50662.91,Yes
Jeffrey,Male,1960-10-05,34332.12,No
Patricia,Male,1963-06-02,127485.43,Yes
Kayla,Female,1972-09-12,83573.01,Yes
Dakota,Female,1989-11-06,121837.61,No
Brian,Female,2006-10-05,57027.98,No
Roger,Female,1963-08-20,100582.27,No
Danielle,Female,1993-04-07,32137.26,Yes
John,Female,1964-06-17,138875.35,Yes
Laura,Male,2007-06-07,53763.58,Yes
Kathy,Female,1979-09-03,80204.56,Yes
Kelsey,Female,1974-04-16,145922.39,No
Andrea,Female,1990-07-02,147865.69,No
Angela,Male,1986-10-24,95635.17,No
Charles,Male,1997-10-21,41699.44,No
Lauren,Female,2005-07-12,99828.53,No
Barry,Female,1994-03-25,66104.64,No
John,Male,1984-09-02,118264.47,Yes
Shannon,Female,1982-03-07,46493.27,No
Brooke,Female,2006-07-25,115511.39,Yes
Zachary,Female,1974-12-09,59449.82,No
Donna,Female,1993-10-24,35050.08,No
Nicole,Female,1978-02-21,100602.75,Yes
Barbara,Female,1975-10-29,32325.0,Yes
Gabriel,Male,1994-10-21,74244.52,Yes
Mary,Male,1993-03-29,62877.56,Yes
Jason,Female,1975-02-22,88943.32,Yes
Dennis,Female,1980-04-15,142987.38,Yes
Christopher,Female,1968-02-04,91944.5,No
Kelly,Female,1975-10-22,85471.84,No
Angela,Male,1959-11-24,106110.81,No
Michael,Male,1960-11-11,100961.08,No
Brent,Female,1962-11-22,113472.32,No
Bradley,Female,1970-06-20,52421.65,No
Emily,Male,2003-03-05,61085.46,No
Audrey,Male,1988-08-12,86744.9,No
Willie,Male,1991-12-02,56645.81,No
Tammy,Male,1980-02-03,48700.08,Yes
Ronald,Male,1992-09-13,102820.4,Yes
Brandon,Male,1972-03-01,37270.09,No
James,Female,1975-03-11,127285.3,Yes
Jay,Female,1993-09-04,105584.74,Yes
Susan,Male,1985-10-07,128919.22,No
Steven,Male,2007-06-18,49461.7,No
Tonya,Female,2005-07-22,79421.47,Yes
Gregory,Female,1991-10-18,108288.73,Yes
Melissa,Female,1982-08-10,129284.15,No
Robert,Male,2004-09-17,66057.33,No
Robert,Female,1991-03-10,93537.34,No
Joseph,Female,1977-11-01,66885.92,Yes
Denise,Female,2003-09-02,146875.23,No
Kimberly,Female,1959-12-16,133795.54,No
Terry,Female,1972-05-30,55022.4,No
Kevin,Female,1996-03-16,115128.68,Yes
Collin,Female,1963-10-28,111541.18,Yes
Karen,Female,1980-11-14,95231.58,Yes
Jennifer,Male,1966-01-09,57890.13,Yes
Deanna,Male,1975-11-28,135519.18,Yes
Jackie,Female,1988-07-24,37743.5,No
Michael,Female,2000-05-04,86231.72,Yes
Beth,Male,1997-08-10,122548.77,Yes
Randy,Female,1985-01-07,137411.14,Yes
Angela,Male,1979-03-03,147574.75,No
James,Female,2002-05-18,62442.01,Yes
Elizabeth,Male,2006-08-29,89484.84,Yes
Crystal,Female,1972-05-25,54092.17,Yes
Emily,Female,1988-08-25,111261.47,No
Michael,Male,1966-05-11,64740.84,No
Margaret,Male,1968-07-02,71173.48,No
David,Female,1999-12-16,73373.83,Yes
Sheryl,Female,1963-04-21,114742.23,Yes
Richard,Female,1975-08-25,82845.62,Yes
April,Male,2002-05-01,130108.31,Yes
Elizabeth,Female,1968-09-12,47607.21,Yes
Mary,Female,1965-08-06,93623.72,Yes
Tara,Male,1997-09-22,111334.68,No
Teresa,Female,1962-06-22,45760.44,No
David,Male,2005-03-04,112420.63,Yes
Brian,Male,1990-11-06,73344.76,Yes
Elaine,Male,1996-10-17,144353.76,Yes
Jennifer,Male,1976-09-15,109225.05,Yes
Destiny,Male,1978-01-18,146716.34,Yes
Lisa,Female,2004-08-13,130903.78,No
Benjamin,Male,1994-06-15,145970.66,No
Gabriela,Female,2004-11-17,81469.14,No
Mary,Female,1987-07-23,,No
Jonathan,Female,1968-04-29,33359.19,Yes
Samantha,Female,1963-04-11,64315.95,No
Eugene,Male,1971-03-16,99691.29,Yes
Edwin,Female,1985-09-28,95688.42,No
Barbara,Male,1971-01-23,88743.59,Yes
Stephanie,Male,2007-03-15,98487.24,Yes
Laura,Male,2006-09-17,40534.21,No
Clifford,Male,1975-12-04,124068.04,Yes
Christy,Female,2001-04-23,74993.02,Yes
Madison,Male,2005-12-26,45498.61,No
William,Female,2007-03-02,90815.3,Yes
Joshua,Male,1988-08-27,84909.89,No
Daniel,Male,1971-08-23,112337.14,Yes
Maria,Female,1991-12-18,84973.39,No
William,Male,1978-12-21,51668.3,Yes
Steven,Female,1960-04-01,40959.06,No
Jennifer,Male,1968-07-22,31285.93,Yes
Katie,Female,2002-12-08,120237.84,Yes
Cynthia,Male,1992-03-11,124197.93,Yes
Bonnie,Male,1996-11-24,73644.76,Yes
Joshua,Male,1975-03-23,117373.76,No
Barbara,Male,1988-12-24,55199.03,Yes
Jason,Female,2004-07-23,144426.56,Yes
Kayla,Female,1976-09-27,81095.07,No
Luis,Female,1966-06-02,64641.31,Yes
Lisa,Male,1993-12-19,113171.48,No
Austin,Female,1987-02-24,137099.97,No
Cole,Female,1970-01-21,109642.91,Yes
John,Male,1990-12-08,125761.74,No
Gabriel,Female,1974-09-05,43139.66,Yes
Alan,Female,1993-08-30,87188.75,No
Michael,Male,1967-02-23,102761.09,Yes
John,Female,1973-11-08,109889.03,No
Dennis,Female,1965-04-22,138088.28,Yes
Christopher,Male,1974-12-30,77559.04,No
Isaiah,Male,1979-07-13,49305.15,Yes
Jeremy,Male,1983-08-12,137521.67,No
Tonya,Male,2000-06-09,84129.59,No
Susan,Female,1987-08-19,100253.47,No
Sarah,Female,1963-10-31,,Yes
Christopher,Female,1980-07-21,51182.26,Yes
Mathew,Male,1995-05-14,117307.6,No
Caroline,Female,2002-11-03,87101.29,No
Rodney,Female,1981-06-30,82820.12,Yes
Ricky,Female,2006-06-13,53683.57,Yes
Taylor,Male,1989-01-24,40720.72,Yes
Marc,Female,1974-12-03,112766.06,Yes
Justin,Male,2002-01-20,123156.02,No
Victoria,Female,1979-02-24,123864.84,No
Christy,Male,1961-07-17,37899.19,Yes
Timothy,Male,2005-12-24,37691.53,Yes
Teresa,Female,1988-08-17,73154.52,No
Peter,Female,1959-10-15,95811.19,Yes
Andrea,Female,1979-09-04,91561.38,Yes
Tara,Male,1994-10-27,86689.87,No
Lisa,Female,1976-07-13,133202.87,Yes
Brooke,Male,1995-06-16,93072.49,No
Laurie,Male,1969-12-30,99779.22,No
Rachel,Male,1998-03-26,62995.58,Yes
Randall,Female,1991-08-22,86966.73,No
Michael,Female,1962-02-26,139359.8,No
Russell,Female,1981-10-06,135157.66,No
Luke,Female,1987-07-02,102466.49,No
Matthew,Female,1983-01-17,35441.16,Yes
Jose,Female,1965-05-03,53823.67,Yes
Jennifer,Male,1996-09-08,111656.92,No
Jillian,Male,1981-06-26,62226.05,No
Heather,Male,1991-12-03,146614.88,Yes
Benjamin,Male,2006-10-18,32119.19,Yes
John,Male,1965-02-26,138234.9,Yes
Joshua,Male,2002-01-14,127399.57,Yes
Steven,Female,1970-11-22,55093.09,No
Lauren,Female,1984-04-21,84180.29,No
Evelyn,Female,1974-07-19,36835.82,No
Lauren,Female,1989-03-06,46025.23,No
Deborah,Female,1984-02-18,139640.73,No
Crystal,Male,1984-05-14,90408.96,Yes
Karen,Female,2005-08-01,,Yes
Lynn,Female,1971-04-19,74921.75,Yes
Drew,Male,1988-09-21,70909.97,Yes
Nathan,Male,1990-05-06,51392.64,No
Wesley,Male,2002-04-16,122240.27,Yes
Michael,Male,1985-06-09,95907.09,Yes
Samantha,Male,1979-11-29,110094.01,No
Ross,Female,2003-01-18,51817.16,Yes
Carl,Male,1967-07-04,52564.94,Yes
Jennifer,Male,1982-09-19,136364.93,No
Tamara,Female,1995-05-22,46200.6,No
Stacey,Female,1981-01-22,126979.18,No
Stephanie,Male,1982-11-17,76462.21,Yes
Justin,Male,1991-11-10,81298.7,Yes
Charles,Female,1963-04-01,54110.97,No
Bethany,Male,1962-08-05,76986.47,No
Nicole,Female,1985-12-16,110430.55,Yes
Stephanie,Female,1971-07-05,34041.41,No
Matthew,Female,1994-12-21,101882.61,Yes
Mary,Female,1997-10-14,108932.81,Yes
Eric,Male,1995-12-22,98525.79,Yes
Kristen,Male,1980-05-28,117200.98,Yes
Matthew,Female,2003-03-13,73259.09,Yes
Suzanne,Female,1966-08-21,131919.28,Yes
Sandra,Male,1996-02-24,91879.69,Yes
William,Male,1963-11-01,102328.83,Yes
Nathan,Male,1980-09-08,38010.38,No
Joseph,Female,1973-09-09,65637.13,Yes
John,Female,1970-05-19,140873.35,Yes
Ashley,Male,1994-05-02,86671.68,No
Joshua,Male,1984-07-16,54068.78,Yes
George,Male,1988-08-04,66039.23,Yes
Kevin,Male,1984-06-18,42904.49,Yes
Daniel,Female,1961-09-10,93847.07,Yes
Lindsay,Female,2000-02-21,85559.75,Yes
Megan,Female,1964-12-09,32591.87,No
Nicole,Male,1997-08-27,125642.35,Yes
Randall,Female,2000-11-12,142826.38,Yes
Louis,Female,2007-06-10,68142.68,No
Mark,Male,1969-02-07,52403.5,Yes
Danielle,Male,1997-05-25,135134.19,No
Madison,Female,1988-04-16,108428.59,No
James,Female,1992-06-21,39170.51,Yes
Elizabeth,Female,1974-09-10,54791.13,No
Kari,Male,1976-10-28,116238.24,No
Ronnie,Male,1992-09-26,130768.37,Yes
Joseph,Female,1983-09-22,130839.32,No
Phillip,Female,1968-05-01,88651.19,No
Kevin,Male,1965-12-24,35011.24,No
Colleen,Male,1988-07-02,95835.67,Yes
Robert,Male,1988-03-12,81163.5,No
Dennis,Male,1973-06-26,102499.61,No
Clifford,Female,1981-03-30,57569.85,No
Nicole,Male,1990-04-21,141265.96,Yes
Alan,Male,2003-04-20,82769.36,No
Billy,Male,1995-05-10,119946.39,Yes
Robert,Male,1969-07-10,100001.67,Yes
Ryan,Male,2007-03-27,51023.94,Yes
Douglas,Male,1987-12-12,75527.66,No
Jake,Female,1993-06-29,80257.77,No
Kevin,Male,1965-01-22,138263.41,No
Samantha,Female,1985-07-26,57543.6,Yes
Bryan,Male,1970-04-28,101755.76,No
Angela,Female,1987-04-15,51678.34,Yes
Tracy,Female,1983-11-19,140438.62,Yes
Sherri,Male,1970-03-05,70534.98,No
Elizabeth,Female,2000-02-16,138207.03,No
David,Male,1960-03-22,36577.13,Yes
Pamela,Female,1964-01-22,113770.32,No
Benjamin,Female,1981-11-02,110078.82,Yes
Christopher,Male,1976-09-18,31927.69,Yes
Ashley,Male,1980-10-15,149023.82,Yes
Amy,Female,1967-08-04,130704.0,Yes
Jessica,Female,1983-02-10,130116.97,Yes
Donald,Female,1974-07-20,127642.54,No
Andrew,Male,1970-07-23,75128.63,Yes
Mark,Female,1971-10-06,70155.93,No
Lisa,Female,1999-11-28,96759.9,No
Stacey,Male,1973-01-17,88964.86,Yes
Michael,Female,1965-10-04,41522.14,Yes
Sara,Female,1965-12-18,141064.63,No
Jeffrey,Female,1961-07-11,138869.71,No
Stefanie,Male,1982-05-16,120191.62,Yes
Alexander,Female,1960-07-23,52590.16,No
Deborah,Female,1964-11-06,80914.29,Yes
Randy,Female,1980-02-22,140381.15,No
Michael,Female,1981-07-17,58459.93,Yes
Andrea,Female,2000-01-16,128265.19,No
Kathryn,Male,1971-07-30,82724.18,Yes
Deborah,Female,1975-05-14,102066.85,No
Sarah,Male,1965-05-05,129226.74,Yes
Daniel,Male,1980-06-03,62930.0,Yes
Michael,Male,1977-03-09,32257.91,No
Andrew,Male,2005-01-26,106084.46,No
Eric,Male,1971-03-05,79765.43,Yes
Christopher,Male,1989-12-16,133966.2,Yes
Mariah,Female,1991-04-19,122765.47,Yes
Matthew,Male,1998-12-07,149080.74,Yes
Sherri,Male,1987-10-26,49192.0,Yes
Elizabeth,Female,1994-12-24,90771.72,Yes
Joseph,Female,1982-08-21,124268.85,No
Christopher,Male,1992-10-13,69078.75,No
Hailey,Male,1963-07-19,73783.91,No
Austin,Male,1977-12-16,36592.42,Yes
Lori,Male,1980-05-01,104397.31,No
Melanie,Male,1999-01-26,47995.31,Yes
April,Female,1977-05-12,43573.85,No
Tiffany,Female,1986-10-26,110749.69,Yes
Howard,Male,1991-11-27,95224.94,No
Jerry,Female,1992-04-04,132139.71,Yes
James,Male,1967-05-05,134406.49,Yes
Randy,Female,1991-05-06,90270.57,Yes
Gabriel,Female,1983-08-25,147792.21,No
Carrie,Male,1998-04-12,81124.11,Yes
Kayla,Female,1975-12-10,149056.29,No
Sarah,Male,1999-05-06,87491.92,Yes
Antonio,Male,2005-03-25,146749.41,Yes
Gary,Male,1996-03-07,101569.61,Yes
Justin,Male,1977-02-05,57013.68,Yes
Levi,Male,1967-08-12,108227.54,Yes
Trevor,Male,1965-10-21,94955.5,Yes
Sarah,Female,1997-03-07,134085.15,No
Javier,Female,2004-02-01,80725.76,Yes
Michael,Male,1980-12-28,129044.05,No
Andrew,Female,1996-06-08,147530.9,No
Melvin,Female,1983-05-25,111071.32,Yes
Michael,Male,1962-07-23,82191.22,Yes
Thomas,Male,1968-08-18,77603.8,Yes
Tiffany,Male,1973-02-06,73836.22,Yes
Elaine,Male,1978-04-06,91896.81,No
Justin,Female,1978-11-11,82837.12,No
Deborah,Male,1971-02-16,60150.98,No
Robert,Male,2007-03-17,87092.23,Yes
Adam,Male,1989-03-30,39467.62,Yes
Amy,Female,1980-08-12,57470.75,No
Joseph,Male,1985-09-11,44044.95,No
Allen,Female,1974-09-16,129710.68,Yes
Robert,Male,1986-02-02,87727.15,Yes
Pamela,Female,1976-05-15,122583.33,No
Brandon,Male,1992-09-23,46664.24,No
Steven,Male,2004-11-04,130080.78,No
Deborah,Male,1985-01-28,115533.91,Yes
David,Female,1983-08-25,32914.86,No
Tommy,Female,1981-01-05,54019.61,No
Emily,Female,1971-03-08,81068.46,No
Victoria,Female,2002-12-12,65069.7,No
Elizabeth,Female,1993-05-29,54507.73,Yes
Jeffrey,Male,1989-04-20,100915.23,No
Samuel,Male,1969-09-20,85615.42,Yes
Tamara,Female,1974-09-19,80137.28,Yes
Monica,Male,1990-08-31,90699.29,Yes
Lori,Male,2004-04-16,34062.82,No
Evelyn,Female,1987-11-05,67902.03,Yes
Terri,Female,1960-05-23,32869.23,No
Angela,Male,2002-10-20,41200.34,No
Stanley,Male,1962-05-04,93491.17,No
Natalie,Female,1997-12-05,46508.1,No
Anna,Male,1985-02-18,79552.75,No
Joshua,Male,1994-03-30,137799.92,Yes
Paul,Male,1990-12-05,107008.93,Yes
Kyle,Female,1965-10-14,104147.57,No
Stephanie,Male,1964-04-28,147797.66,Yes
Christina,Male,1965-03-23,130679.51,Yes
Veronica,Male,1987-12-21,130135.74,No
Nicholas,Female,2005-08-29,58688.6,No
Joe,Male,2003-01-10,36082.28,No
Cameron,Female,1990-05-08,73000.68,No
Kevin,Female,1984-01-10,60101.42,Yes
Melinda,Female,2003-05-15,147111.59,Yes
Jackson,Male,1976-04-06,66821.16,Yes
Michael,Female,1974-08-09,72138.95,No
Joshua,Female,1991-03-04,39559.15,Yes
Helen,Male,2000-05-22,119084.78,Yes
Elaine,Female,1974-10-30,112795.28,Yes
Ronnie,Male,2001-07-27,64434.2,No
Jean,Male,1969-10-16,109310.87,No
Kathryn,Male,1970-10-06,48589.78,No
Jennifer,Male,1967-10-12,70086.81,No
James,Female,1965-09-25,119140.75,No
Nancy,Female,2005-08-17,59038.54,Yes
Suzanne,Female,1987-10-03,55225.93,Yes
Joe,Female,1995-08-25,114381.53,No
Erika,Male,1966-07-23,90795.45,Yes
Amy,Male,1981-01-09,71057.81,No
Susan,Male,1979-01-12,98597.3,Yes
Jessica,Female,1974-05-01,78398.65,No
Jason,Female,1989-03-23,37953.19,No
Steven,Male,1992-08-04,130698.92,No
Dan,Female,1968-04-23,106819.79,No
Robin,Male,1987-12-14,110095.99,No
Michael,Male,1971-11-26,112398.51,No
David,Male,1983-09-04,114052.66,No
Stacey,Male,1995-12-30,52286.63,Yes
Harry,Female,1972-07-22,103136.57,No
Jasmine,Male,2005-07-17,87816.13,No
Judith,Female,1963-04-27,76357.56,Yes
Martha,Female,1965-09-27,63065.86,Yes
Melinda,Female,1993-06-15,138025.49,No
Eduardo,Male,1981-12-15,96100.15,Yes
James,Female,1979-02-28,63570.46,Yes
Jeremy,Male,1991-10-20,98455.22,Yes
Ray,Male,2002-08-11,141914.21,No
Anthony,Male,1964-08-21,116220.03,No
Jessica,Male,1988-08-04,132069.71,Yes
Jeff,Female,1976-04-09,146133.38,Yes
Andrea,Male,1999-12-21,115324.21,No
Taylor,Female,1996-06-16,100811.49,Yes
Denise,Male,1977-03-15,62455.8,Yes
Stephanie,Female,1965-11-22,67937.54,No
Stephanie,Male,1965-09-23,65949.68,No
Kathleen,Male,1996-07-11,67992.92,Yes
Veronica,Female,2007-01-06,109094.01,Yes
Andrew,Male,1975-05-19,90605.92,Yes
Arthur,Female,1977-12-08,46301.5,No
Brendan,Female,1999-09-13,30389.88,No
Michael,Male,1975-04-24,43918.55,No
Mario,Male,1981-04-12,147196.19,Yes
Natasha,Female,1998-03-13,53464.54,Yes
Anne,Male,2005-04-14,32224.61,No
Jennifer,Male,1959-09-03,107075.09,No
Roy,Female,2001-07-15,124462.8,Yes
Erica,Female,1991-11-01,76478.49,No
Sean,Male,1974-05-24,79329.85,Yes
Shane,Male,1970-05-11,72821.57,No
Destiny,Female,1972-04-15,112574.21,Yes
Kevin,Female,2007-04-14,82540.64,No
Paul,Female,1963-09-19,121106.2,No
Samantha,Male,1965-02-25,70296.16,Yes
Adrienne,Female,1965-09-02,148351.45,No
Heidi,Female,2001-12-14,84867.92,Yes
Susan,Male,1965-03-08,44180.17,No
Melissa,Female,1970-03-27,117164.17,Yes
Harry,Male,1964-02-14,140457.14,Yes
Brittany,Female,1960-01-18,137107.7,No
Christopher,Male,1980-10-16,137027.62,No
Matthew,Male,1999-03-31,133794.07,Yes
Felicia,Female,1971-07-13,43241.65,Yes
Heather,Female,1969-11-09,109428.0,No
Thomas,Male,2005-09-04,34733.89,No
Kimberly,Male,1992-01-04,98196.68,Yes
Elizabeth,Female,1961-01-24,91131.84,No
Adam,Male,1966-01-23,75605.04,Yes
Jennifer,Male,1976-11-25,87038.04,Yes
Laura,Male,2003-11-10,96782.45,No
Yolanda,Female,1981-09-25,95286.03,No
Kristi,Male,1999-12-14,112296.61,Yes
Stephen,Male,1970-01-16,118048.53,No
Sherry,Female,1988-10-23,59453.82,No
Tina,Male,1992-08-29,64612.72,No
Bonnie,Female,1987-05-28,30581.64,Yes
Antonio,Female,1999-10-30,35338.98,No
Jason,Male,2002-06-05,110929.21,No
Amanda,Female,1982-05-06,100265.97,Yes
Gregory,Female,1999-08-09,135415.63,Yes
Michael,Male,1990-06-08,118933.96,No
Charles,Female,1989-11-26,109802.74,No
Rebecca,Male,1987-05-31,109720.19,No
Tammy,Male,2005-07-30,128305.47,Yes
Zachary,Male,1969-06-10,78829.83,Yes
Brittney,Female,2002-04-25,87146.29,No
Debra,Male,1964-01-15,114639.82,Yes
Joshua,Male,1961-06-14,89657.15,Yes
Crystal,Male,1984-03-05,120857.13,Yes
Emily,Female,1987-10-10,44429.65,No
Christopher,Male,1990-04-04,60433.0,No
Andrew,Male,1989-06-29,131081.73,Yes
Lorraine,Male,1966-12-19,32324.39,No
Kimberly,Male,1998-10-30,148534.28,No
Tyler,Male,1985-11-09,93220.16,No
William,Male,1975-10-27,73882.72,No
Nicole,Male,1968-04-02,33198.62,No
Dawn,Male,1980-09-04,131506.69,Yes
Micheal,Male,2001-02-10,62074.84,Yes
Zachary,Female,1983-02-26,138116.82,Yes
Elizabeth,Male,1968-02-10,46377.77,Yes
Matthew,Male,1987-03-22,119276.83,Yes
Kimberly,Male,1997-08-19,51275.56,No
Robert,Female,1992-11-26,134750.76,Yes
Jeremiah,Male,1971-03-28,68774.53,Yes
Sandra,Female,1992-06-15,54003.38,Yes
Stacy,Male,1979-08-13,59761.62,Yes
Heather,Male,2002-07-27,126834.28,No
Traci,Male,1978-08-25,94716.14,No
Leslie,Male,1997-09-17,83089.37,Yes
Jill,Male,2002-04-11,118154.0,Yes
Kayla,Male,1992-10-17,69042.64,Yes
Ryan,Female,1983-10-05,73506.71,No
William,Male,1999-06-23,139121.76,No
Robert,Male,2004-07-02,94094.34,No
Stephanie,Male,1972-01-26,146833.79,Yes
Derek,Female,1962-03-04,68685.44,Yes
Courtney,Male,2003-03-22,130415.01,No
Melissa,Female,1990-03-31,102533.32,Yes
Luke,Male,1998-04-17,128872.13,No
Paul,Female,1991-07-25,137440.89,Yes
Stacy,Female,1998-08-08,57679.82,Yes
Justin,Male,2003-12-04,125286.9,No
Morgan,Male,1994-08-16,104546.75,Yes
Diana,Male,1993-04-13,130270.07,No
Richard,Female,1967-07-18,114354.42,Yes
Rachel,Male,1977-04-14,120526.86,Yes
Daniel,Male,1998-10-25,72355.57,No
Kristin,Female,1980-08-26,46619.28,No
Amy,Female,1972-09-22,74819.12,No
Brandi,Male,1960-12-26,59891.75,No
Jose,Male,1971-08-20,146150.15,No
Fernando,Male,1973-06-20,73007.72,Yes
Samantha,Female,1984-06-11,64306.82,No
Jesse,Female,1986-05-09,85142.83,No
Amanda,Female,1992-05-06,93641.48,No
Douglas,Female,1961-01-09,49036.45,No
Larry,Male,1985-07-12,96993.32,Yes
Joshua,Female,2007-02-04,35510.49,Yes
Andrew,Female,1961-05-30,134444.24,Yes
Lori,Male,1961-12-23,71469.97,No
Michelle,Female,1982-11-12,89767.34,Yes
Anthony,Female,1979-09-02,134873.68,Yes
Amber,Male,1985-07-26,67056.45,Yes
Eileen,Female,1992-06-29,107353.35,No
Anthony,Male,1977-07-31,142113.65,Yes
Kevin,Male,1980-03-05,80664.52,No
Mary,Male,1973-04-25,97861.23,Yes
Michelle,Female,1995-02-27,134570.36,Yes
Brian,Female,1966-10-31,45349.08,Yes
Terri,Male,1970-01-17,78890.61,Yes
Seth,Male,1972-09-11,145619.7,Yes
David,Male,1961-04-26,107196.3,No
Natalie,Female,1983-08-14,132588.5,No
Jimmy,Female,1975-11-14,54955.62,No
Stephen,Female,2004-09-17,93131.65,Yes
Jeremy,Female,1959-12-16,132757.42,Yes
Phillip,Male,1989-10-16,82334.23,Yes
Robert,Female,1976-09-28,36229.67,Yes
Michael,Female,1968-11-21,102426.9,No
Sandra,Female,1988-09-08,61089.89,Yes
Thomas,Male,1991-12-10,70388.74,No
Tara,Male,1985-09-11,140604.84,No
Erica,Male,1981-10-30,60899.18,Yes
Robert,Female,1990-11-03,82556.52,No
Maria,Female,1963-01-18,119586.2,No
Allison,Male,1975-10-13,87127.6,Yes
Wanda,Male,1960-08-04,,Yes
Jeffrey,Female,1987-08-13,104073.04,Yes
Jennifer,Female,1979-10-20,149523.66,Yes
Thomas,Female,1984-07-20,138547.77,No
Darren,Male,1972-10-23,60654.08,Yes
Brian,Male,1975-12-31,77601.27,Yes
Patrick,Male,1995-11-27,139831.01,Yes
Cynthia,Male,1980-02-05,130986.84,No
Taylor,Female,1975-11-06,90075.52,No
Matthew,Male,1978-07-06,117695.59,Yes
Benjamin,Male,1992-06-27,59197.85,No
